1 0.00 0.193611933091730 0.000517211062930
1 0.08 0.150589734016047 0.000659932518080
1 0.17 0.057870588360999 0.000788368174332
1 0.25 -0.022387910162298 0.000833697821025
1 0.33 -0.063107386817335 0.000790813614532
1 0.42 -0.075266182383477 0.000641261785764
1 0.50 -0.076577025943276 0.000918276876876
2 0.00 0.193178445464273 0.000516685034443
2 0.08 0.151858084751109 0.000849976670995
2 0.17 0.059198785638107 0.000765009477971
2 0.25 -0.022196629185837 0.000456032410358
2 0.33 -0.062527617438330 0.000693059531754
2 0.42 -0.074683807419245 0.000472964088290
2 0.50 -0.076033506377857 0.000839842523012
3 0.00 0.192554665893952 0.000563150729561
3 0.08 0.150697767986394 0.000660523540523
3 0.17 0.056899537657019 0.000494368707213
3 0.25 -0.021707005204585 0.000251010073577
3 0.33 -0.062220668768161 0.000678536720738
3 0.42 -0.074349932467883 0.000566771190053
3 0.50 -0.076820913662208 0.000741118792919
4 0.00 0.193599218776256 0.000399341562489
4 0.08 0.151171512454289 0.000600441635117
4 0.17 0.058492601806799 0.000682414472445
4 0.25 -0.021352173946590 0.000911192044264
4 0.33 -0.061818982813252 0.000907897507157
4 0.42 -0.073919023002206 0.000845401784703
4 0.50 -0.075192306272693 0.000803009517895
5 0.00 0.192760865595901 0.000698467713083
5 0.08 0.150224533554696 0.000669219496561
5 0.17 0.057820387040317 0.000432794826441
5 0.25 -0.023266067821064 0.000515605627298
5 0.33 -0.061409682228188 0.000761434287135
5 0.42 -0.074825432595307 0.000772214997839
5 0.50 -0.075851897898266 0.000799518131224
6 0.00 0.193628184202978 0.000671184735365
6 0.08 0.149915011178212 0.000478712803617
6 0.17 0.057682500599857 0.000435301595256
6 0.25 -0.022829332292913 0.000462280366222
6 0.33 -0.062438648433719 0.000719668908074
6 0.42 -0.072529693798572 0.000743137356812
6 0.50 -0.075142401431437 0.000544302722332
7 0.00 0.192988725342059 0.000454657315407
7 0.08 0.150491703064373 0.000649986568543
7 0.17 0.058576008092392 0.000886716453062
7 0.25 -0.021649903521963 0.000736607989472
7 0.33 -0.061868091414831 0.000828939559560
7 0.42 -0.074450803344019 0.000905246450541
7 0.50 -0.074800926106203 0.000937026272255
8 0.00 0.193652944896836 0.000691000199985
8 0.08 0.150533235086749 0.000463539317951
8 0.17 0.058967078127367 0.000504875207244
8 0.25 -0.022382105218153 0.000356010822989
8 0.33 -0.062700062079696 0.000851603588167
8 0.42 -0.073746466292599 0.000731939342494
8 0.50 -0.075734538538082 0.000717162141259
9 0.00 0.194576442509441 0.000692584341667
9 0.08 0.150925308670473 0.000631411052709
9 0.17 0.057862553748441 0.000725904134018
9 0.25 -0.023164171467613 0.000448781026405
9 0.33 -0.061807564505290 0.000763505613987
9 0.42 -0.073733858123123 0.000937858956309
9 0.50 -0.076429118515546 0.000502635906660
10 0.00 0.193906964150465 0.000499853503752
10 0.08 0.151618660695954 0.000814295901250
10 0.17 0.057586558647742 0.000368264012509
10 0.25 -0.021976164136390 0.000772440296858
10 0.33 -0.063739185621466 0.000322616175151
10 0.42 -0.075233593409658 0.000570979251117
10 0.50 -0.075282094610094 0.000874672139887
11 0.00 0.192903563621701 0.000453006510428
11 0.08 0.150180659286180 0.000442721057876
11 0.17 0.059092337316309 0.000771455461486
11 0.25 -0.021456281588542 0.001145062165763
11 0.33 -0.062530923832793 0.000826610216213
11 0.42 -0.074429041048585 0.000807587766210
11 0.50 -0.075585872928898 0.000573855644421
12 0.00 0.194044329055710 0.000500465759804
12 0.08 0.150969085335318 0.000785753564683
12 0.17 0.057803210916148 0.000393512561519
12 0.25 -0.022175112431362 0.000843133903076
12 0.33 -0.061830797834416 0.000927158355600
12 0.42 -0.074014356490957 0.000793842847353
12 0.50 -0.076455385247164 0.000653827276411
13 0.00 0.193651162079464 0.000718774393284
13 0.08 0.149899876641801 0.000501498733689
13 0.17 0.058048954871855 0.000354235505907
13 0.25 -0.022527727991803 0.000402130302956
13 0.33 -0.063978402154671 0.000447861509590
13 0.42 -0.073436432365281 0.000814440380566
13 0.50 -0.075307347234484 0.000830005466277
14 0.00 0.193305857363889 0.000811357123058
14 0.08 0.151198591735448 0.000744153132532
14 0.17 0.058274015134130 0.000703443837525
14 0.25 -0.020387783824530 0.000682574284583
14 0.33 -0.061499205211106 0.000885913559013
14 0.42 -0.075078284338758 0.000695383865188
14 0.50 -0.075565134545936 0.000614155640673
15 0.00 0.194143533805358 0.000568714085697
15 0.08 0.150414517419623 0.000645979373645
15 0.17 0.058144342407811 0.000354934501909
15 0.25 -0.022386832928685 0.000357105619829
15 0.33 -0.062264513132758 0.000441402840186
15 0.42 -0.074500845154378 0.000892643420129
15 0.50 -0.074346835696687 0.000489912850725
16 0.00 0.193226147208935 0.000653851352409
16 0.08 0.150211556290529 0.000419128442587
16 0.17 0.057816219628905 0.000415493698451
16 0.25 -0.021859317934877 0.000771545352715
16 0.33 -0.062705455654963 0.000752071153666
16 0.42 -0.075275729047994 0.000635104746358
16 0.50 -0.075655837274209 0.001070304468267
17 0.00 0.193152690016730 0.000507297921143
17 0.08 0.151113184813135 0.000670005695508
17 0.17 0.058188721514445 0.000668709607121
17 0.25 -0.021713324430817 0.000276956575383
17 0.33 -0.063939203316823 0.000517715069549
17 0.42 -0.074029935909157 0.000942837696496
17 0.50 -0.075479587941551 0.000656811044904
18 0.00 0.194036188398168 0.000667819575968
18 0.08 0.151869501783800 0.000784592454493
18 0.17 0.057621604157730 0.000499632287970
18 0.25 -0.021482450690795 0.000988816235002
18 0.33 -0.062326724754098 0.000687696837556
18 0.42 -0.074381025926821 0.000756942030931
18 0.50 -0.076805723184668 0.000751665041302
19 0.00 0.193156319344713 0.000515924628745
19 0.08 0.150245009191999 0.000420769266525
19 0.17 0.059321341582086 0.001118983612401
19 0.25 -0.022033875250220 0.000811674436619
19 0.33 -0.063040670246477 0.000484588319290
19 0.42 -0.074830298719272 0.000604396003252
19 0.50 -0.076470287020536 0.000711511912594
20 0.00 0.193807663689483 0.000694415353598
